node,root,TxUnicastData,txUnicastDataBytes,rxUnicastData,rxUnicastDataBytes,fwdUnicastData,fwdUnicastDataBytes,txUnicast,txBroadcast,txBytes,droppedTtl,totalQueued,totalDropped,initiatedPreq,initiatedPrep,initiatedPerr,initiatedLpp,txPreq,txPrep,txPerr,txLpp,rxPreq,rxPrep,rxPerr,rxLpp,txMgt,txMgtBytes,rxMgt,rxMgtBytes,txData,txDataBytes,rxData,rxDataBytes,txOpen,txConfirm,txClose,rxOpen,rxConfirm,rxClose,dropped,brokenMgt,txMgt,txMgtBytes,rxMgt,rxMgtBytes,beaconShift,rootNextHop,rootMetric,linksOpened,linksClosed,linksTotal
0,yes,75,2100,3662,2065368,0,0,75,75,4800,0,0,0,0,0,0,0,51,0,0,0,192,3500,0,0,51,2091,3692,130372,150,5400,3881,2102548,5,5,0,5,4,0,0,0,10,390,9,334,1,N/A,0,4,0,4,33=ErpOfdmRate54Mbps:62,15=ErpOfdmRate12Mbps:88,29=ErpOfdmRate12Mbps:88,20=ErpOfdmRate12Mbps:88
1,no,0,0,0,0,0,0,0,23,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,828,44,1584,2,2,0,2,2,0,0,0,4,156,4,148,0,ff:ff:ff:ff:ff:ff,4294967295,2,0,2,51=ErpOfdmRate9Mbps:96,52=DsssRate1Mbps:217
2,no,116,65424,1,28,7,3948,123,91,72904,0,0,0,0,97,0,0,97,275,0,0,353,178,0,0,372,13602,531,20703,214,73632,330,15632,7,7,0,7,4,0,0,0,14,546,11,410,0,00:00:00:00:00:36,299,4,0,4,53=DsssRate1Mbps:217,22=ErpOfdmRate18Mbps:79,5=ErpOfdmRate36Mbps:67,10=DsssRate1Mbps:217
3,no,0,0,0,0,9,5076,9,91,7696,0,0,0,0,122,0,0,122,193,0,0,319,71,0,0,315,11757,390,15564,100,8424,257,14076,3,3,0,3,3,0,0,0,6,234,6,222,0,00:00:00:00:00:18,361,3,0,3,4=ErpOfdmRate54Mbps:62,5=ErpOfdmRate48Mbps:63,23=ErpOfdmRate54Mbps:62
4,no,0,0,1,28,29,16356,29,91,19136,0,0,0,0,143,0,0,143,301,0,0,462,158,0,0,444,16398,620,24472,120,19864,416,30520,5,5,0,5,5,0,0,0,10,390,10,370,0,00:00:00:00:00:18,392,5,0,5,23=ErpOfdmRate54Mbps:62,3=ErpOfdmRate54Mbps:62,8=ErpOfdmRate54Mbps:62,6=ErpOfdmRate9Mbps:96,7=DsssRate5_5Mbps:117
5,no,0,0,0,0,6,3384,6,93,6036,0,0,0,0,106,0,0,106,369,0,0,398,263,0,0,475,17261,661,25523,99,6780,325,14916,5,5,0,5,5,0,0,0,10,390,10,370,2,00:00:00:00:00:03,361,4,0,4,3=ErpOfdmRate12Mbps:88,10=ErpOfdmRate54Mbps:62,23=ErpOfdmRate54Mbps:62,2=ErpOfdmRate54Mbps:62
6,no,116,65424,1,28,117,65452,233,92,135316,0,0,0,0,117,0,0,117,250,0,0,454,133,0,0,367,13547,587,23269,325,136052,438,77944,4,4,0,4,4,0,0,0,8,312,8,296,1,00:00:00:00:00:08,395,4,0,4,4=ErpOfdmRate54Mbps:62,11=ErpOfdmRate18Mbps:79,9=ErpOfdmRate24Mbps:73,7=ErpOfdmRate18Mbps:79
7,no,116,65424,1,28,252,139984,368,91,210900,0,0,0,0,91,0,0,91,398,0,0,580,307,0,0,489,17661,887,34525,459,211628,687,157660,8,7,0,7,6,0,0,0,15,586,13,482,1,00:00:00:00:00:0d,316,6,0,6,4=ErpOfdmRate54Mbps:62,11=DsssRate11Mbps:96,12=ErpOfdmRate12Mbps:88,19=ErpOfdmRate54Mbps:62,8=ErpOfdmRate9Mbps:96,6=ErpOfdmRate54Mbps:62
8,no,0,0,1,28,72,39536,72,91,42660,0,0,0,0,91,0,0,91,361,0,0,554,270,0,0,452,16366,824,32164,163,43388,518,56168,6,6,0,6,6,0,0,0,12,468,12,444,1,00:00:00:00:00:0d,300,6,0,6,4=ErpOfdmRate48Mbps:63,11=DsssRate1Mbps:217,12=ErpOfdmRate48Mbps:63,23=DsssRate2Mbps:165,19=ErpOfdmRate48Mbps:63,7=DsssRate1Mbps:217
9,no,115,64860,1,28,0,0,115,89,68272,0,0,0,0,114,0,0,114,114,0,0,116,0,0,0,228,8664,116,4756,204,68984,90,3240,1,1,0,1,1,0,0,0,2,78,2,74,0,00:00:00:00:00:07,492,1,0,1,6=ErpOfdmRate12Mbps:88
10,no,116,65424,1,28,0,0,116,92,68928,0,0,0,0,104,0,0,104,237,0,0,270,133,0,0,341,12559,403,15725,208,69664,248,8928,3,3,0,3,3,0,0,0,6,234,6,222,1,00:00:00:00:00:17,308,3,0,3,5=DsssRate1Mbps:217,2=ErpOfdmRate36Mbps:67,22=ErpOfdmRate54Mbps:62
11,no,0,0,1,28,117,65452,117,92,68964,0,0,0,0,130,0,0,130,270,0,0,408,140,0,0,400,14780,548,21628,209,69700,428,77584,4,4,0,4,4,0,0,0,8,312,8,296,0,00:00:00:00:00:09,409,4,0,4,8=ErpOfdmRate54Mbps:62,6=ErpOfdmRate54Mbps:62,7=ErpOfdmRate48Mbps:63,43=ErpOfdmRate36Mbps:67
12,no,116,65424,1,28,476,262568,592,92,335304,0,0,0,0,73,0,0,73,908,0,0,456,835,0,0,981,34773,1291,47921,684,336040,914,282144,12,7,0,9,10,0,0,0,19,746,19,702,0,00:00:00:00:00:0e,237,6,0,6,53=ErpOfdmRate48Mbps:63,23=ErpOfdmRate18Mbps:79,8=DsssRate1Mbps:217,13=ErpOfdmRate18Mbps:79,19=ErpOfdmRate9Mbps:96,7=ErpOfdmRate48Mbps:63
13,no,116,65424,1,28,689,379484,805,91,453896,0,0,0,0,55,0,0,55,1022,0,0,244,967,0,0,1077,38025,1211,43849,896,454624,976,395328,6,9,0,9,4,0,0,0,15,582,13,486,0,00:00:00:00:00:15,158,4,0,4,53=ErpOfdmRate54Mbps:62,12=ErpOfdmRate24Mbps:73,27=ErpOfdmRate48Mbps:63,20=ErpOfdmRate18Mbps:79
14,no,116,65424,1,28,531,293588,647,80,366428,0,0,0,0,51,0,0,51,898,0,0,156,847,0,0,949,33521,1003,36041,727,367068,716,304496,4,3,0,4,4,0,0,0,7,274,8,296,0,00:00:00:00:00:15,150,3,0,3,17=ErpOfdmRate12Mbps:88,31=DsssRate1Mbps:217,20=ErpOfdmRate12Mbps:105
15,no,116,65424,1,28,583,322916,699,74,396004,0,0,0,0,51,0,0,51,337,0,0,107,286,0,0,388,13886,393,14397,773,396596,717,332404,2,2,0,2,2,0,0,0,4,156,4,148,0,00:00:00:00:00:01,88,2,0,2,16=DsssRate11Mbps:96,0=ErpOfdmRate12Mbps:88
16,no,115,64860,1,28,465,259044,580,71,330532,0,0,0,0,57,0,0,57,292,0,0,241,235,0,0,349,12557,476,18106,651,331100,699,271188,4,4,0,4,4,0,0,0,8,312,8,296,0,00:00:00:00:00:10,176,4,0,4,15=ErpOfdmRate12Mbps:88,58=ErpOfdmRate48Mbps:63,35=ErpOfdmRate54Mbps:62,36=ErpOfdmRate48Mbps:63
17,no,116,65424,1,28,272,151264,388,81,222060,0,0,0,0,53,0,0,53,385,0,0,352,332,0,0,438,15648,684,26052,469,222708,665,167588,8,7,2,8,8,1,0,0,17,620,17,607,1,00:00:00:00:00:0f,213,6,0,6,42=DsssRate11Mbps:96,39=ErpOfdmRate12Mbps:88,14=ErpOfdmRate54Mbps:62,31=DsssRate1Mbps:217,45=DsssRate1Mbps:217,38=ErpOfdmRate36Mbps:67
18,no,0,0,1,28,0,0,0,82,2296,0,0,0,0,77,0,0,77,77,0,0,122,0,0,0,154,5852,122,5002,82,2952,152,5472,4,5,0,5,2,0,0,0,9,350,7,262,1,00:00:00:00:00:28,342,2,0,2,42=ErpOfdmRate54Mbps:62,39=ErpOfdmRate18Mbps:79
19,no,116,65424,1,28,35,19740,151,92,88948,0,0,0,0,91,0,0,91,253,0,0,294,162,0,0,344,12586,456,17724,243,89684,328,30568,5,6,0,7,4,0,0,0,11,428,11,410,1,00:00:00:00:00:20,317,4,0,4,12=DsssRate11Mbps:96,8=ErpOfdmRate54Mbps:62,31=ErpOfdmRate12Mbps:88,7=ErpOfdmRate24Mbps:73
